# RunNumber Energy Ei Chopper1 Chopper2 Chopper3 Chopper41 Chopper42 Height FWHM Sigma Q
0.000000000000000000e+00 2.745160000000000000e+05 5.109070000000000000e+00 5.109070000000000000e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 3.036638434547007659e-01 1.072904700000010259e-01 4.555858598726158365e-02 1.186838616927464729e+00
0.000000000000000000e+00 2.745170000000000000e+05 4.036796049380000362e+00 4.036796049380000362e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 1.012678147230543946e+00 7.346968809872223005e-02 3.119731978714319898e-02 1.054967641830444336e+00
0.000000000000000000e+00 2.745180000000000000e+05 3.269804800000000178e+00 3.269804800000000178e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 1.179255594987390854e+00 5.558668160000279634e-02 2.360368645435362983e-02 9.494708776473999023e-01
0.000000000000000000e+00 2.745190000000000000e+05 2.702318016530000033e+00 2.702318016530000033e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 1.121678516659363467e+00 4.323708826447614229e-02 1.835969777684761869e-02 8.631553500890731812e-01
0.000000000000000000e+00 2.745200000000000000e+05 2.270697777780000148e+00 2.270697777780000148e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 1.113112873083933474e+00 3.587702488892041686e-02 1.523440547300230000e-02 7.912256916364034387e-01
0.000000000000000000e+00 2.745220000000000000e+05 1.668267755100000027e+00 1.668267755100000027e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 7.718653610737121751e-01 2.302209502037977362e-02 9.775836526700540374e-03 6.781935008863607672e-01
0.000000000000000000e+00 2.745230000000000000e+05 1.453246577780000104e+00 1.453246577780000104e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 7.027987864563602916e-01 2.034545208892013513e-02 8.639257787227233934e-03 6.329805850982666016e-01
0.000000000000000000e+00 2.745240000000000000e+05 1.277267500000000000e+00 1.277267500000000000e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 5.367255599877993610e-01 1.737083800000016609e-02 7.376152016985208781e-03 5.934193084637323645e-01
0.000000000000000000e+00 2.745250000000000000e+05 1.131420346020000078e+00 1.131420346020000078e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 4.174625245414148589e-01 1.448218042905580205e-02 6.149545829747686543e-03 5.585122630000114441e-01
0.000000000000000000e+00 2.745260000000000000e+05 1.009199012350000091e+00 1.009199012350000091e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 3.419440503688527255e-01 1.170670854326094634e-02 4.971001504569403685e-03 5.274838209152221680e-01
0.000000000000000000e+00 2.745270000000000000e+05 9.057631024929999608e-01 9.057631024929999608e-01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 1.800000000000000000e+02 1.800000000000000000e+02 2.814369458112213618e-01 1.159376771191134026e-02 4.923043614399719679e-03 4.997214997808138714e-01
0.000000000000000000e+00 2.744960000000000000e+05 5.109070000000000000e+00 5.109070000000000000e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 9.876340114086591404e-01 1.277267500000012213e-01 5.423641188959712339e-02 1.186838616927464729e+00
0.000000000000000000e+00 2.744970000000000000e+05 4.036796049380000362e+00 4.036796049380000362e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 3.411797626389931004e+00 8.880951308635776087e-02 3.771104589654257488e-02 1.054967641830444336e+00
0.000000000000000000e+00 2.744980000000000000e+05 3.269804800000000178e+00 3.269804800000000178e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 4.268779161715290371e+00 6.539609599999884892e-02 2.776904288747297084e-02 9.494708776473999023e-01
0.000000000000000000e+00 2.744990000000000000e+05 2.702318016530000033e+00 2.702318016530000033e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 4.001355123478394837e+00 4.864172429753965687e-02 2.065465999895526802e-02 8.631553500890731812e-01
0.000000000000000000e+00 2.745000000000000000e+05 2.270697777780000148e+00 2.270697777780000148e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 4.016716128218382309e+00 4.087256000003991474e-02 1.735565180468786120e-02 7.912256916364034387e-01
0.000000000000000000e+00 2.745020000000000000e+05 1.668267755100000027e+00 1.668267755100000027e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 2.938523296972259224e+00 2.502401632649975394e-02 1.062590926815276150e-02 6.781935008863607672e-01
0.000000000000000000e+00 2.745030000000000000e+05 1.453246577780000104e+00 1.453246577780000104e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 2.709734349853921920e+00 2.179869866670014478e-02 9.256347629172035490e-03 6.329805850982666016e-01
0.000000000000000000e+00 2.745040000000000000e+05 1.277267500000000000e+00 1.277267500000000000e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 2.198884276595578946e+00 1.915901250000018319e-02 8.135461783439568509e-03 5.934193084637323645e-01
0.000000000000000000e+00 2.745050000000000000e+05 1.131420346020000078e+00 1.131420346020000078e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 1.729673458545816001e+00 1.583988484427978349e-02 6.726065751286531939e-03 5.585122630000114441e-01
0.000000000000000000e+00 2.745060000000000000e+05 1.009199012350000091e+00 1.009199012350000091e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 1.349832864069928196e+00 1.311958716054961727e-02 5.570949962016822493e-03 5.274838209152221680e-01
0.000000000000000000e+00 2.745070000000000000e+05 9.057631024929999608e-01 9.057631024929999608e-01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 1.204228996847143573e+00 1.177492033240923330e-02 4.999966170874409026e-03 4.997214997808138714e-01
0.000000000000000000e+00 2.745080000000000000e+05 8.174512000000000445e-01 8.174512000000000445e-01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 9.217760705656340425e-01 9.809414399999827339e-03 4.165356433120945626e-03 4.747354388236999512e-01
0.000000000000000000e+00 2.745090000000000000e+05 7.414523356009999899e-01 7.414523356009999899e-01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 6.892198463434969780e-01 8.897428027212272994e-03 3.778101073126230620e-03 4.521290014187495099e-01
0.000000000000000000e+00 2.744900000000000000e+05 8.174512000000000000e+01 8.174512000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 2.577799346051602714e-03 5.558668160000053149e+00 2.360368645435266810e+00 4.747354467709858916e+00
0.000000000000000000e+00 2.744910000000000000e+05 3.633116444440000237e+01 3.633116444440000237e+01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 2.457968519818513539e-02 1.743895893331284697e+00 7.405078103317557225e-01 3.164902766545613755e+00
0.000000000000000000e+00 2.744920000000000000e+05 2.043628000000000000e+01 2.043628000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 1.678275746995459006e-01 8.991963200000085976e-01 3.818243397027637487e-01 2.373677233854929458e+00
0.000000000000000000e+00 2.744930000000000000e+05 1.307921920000000071e+01 1.307921920000000071e+01 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 6.626591633025100680e-01 5.100895487999910216e-01 2.165985345222891933e-01 1.898941755294799805e+00
0.000000000000000000e+00 2.744940000000000000e+05 9.082791111109999704e+00 9.082791111109999704e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 1.104076310446195697e+00 2.906493155555267549e-01 1.234179683887587087e-01 1.582451383272806877e+00
0.000000000000000000e+00 2.744950000000000000e+05 6.673071020410000109e+00 6.673071020410000109e+00 6.000000000000000000e+01 6.000000000000000000e+01 6.000000000000000000e+01 2.400000000000000000e+02 2.400000000000000000e+02 1.168839279387876129e+00 1.801729175510740077e-01 7.650654673081698498e-02 1.356387001772721534e+00
